"","AGI","probe_id","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","GO","PATH","oma_id","level","level_name","araID","age"
"1075","AT2G03510","265717_at",0.014637,0.0016,5.04,-1.249575,0.294,"AT2G03510","SPFH/Band 7/PHB domain-containing membrane-associated protein","GO:0032933; GO:0005634; GO:0005730; GO:0005739; GO:0005774; GO:0005783; GO:0005789; GO:0005794; GO:0009506; GO:0015485; GO:0031625",NA,15175082,2,"Eukaryota","ARATH11116","UC"
"1076","AT2G03530","265713_at",0.021159,0.00277,-4.56,-1.842479,-0.252,"UPS2","ureide permease 2","GO:0015720; GO:0015857; GO:0043100; GO:0005739; GO:0005886; GO:0016020; GO:0005274; GO:0015210; GO:0015505",NA,15175084,1,"LUCA","ARATH11118","UC"
"1077","AT2G03550","265699_at",0.015881,0.0018,-4.94,-1.378144,-0.228,"AT2G03550","probable carboxylesterase 7","GO:0009056; GO:0016787; GO:0080030",NA,15175087,10,"Pentapetalae","ARATH11121","MC"
"1078","AT2G03730","264040_at",0.00706,0.00053,-6.12,-0.042298,-0.472,"ACR5","ACT domain-containing protein 5","GO:0009507; GO:0016597",NA,15175117,5,"Embryophyta","ARATH11151","MC"
"1079","AT2G03870","263332_at",0.021613,0.00286,4.53,-1.879212,0.349,"AT2G03870","U6 snRNA-associated Sm-like protein LSm7","GO:0000398; GO:0000956; GO:0005634; GO:0005688; GO:0005689; GO:0005829; GO:0071004; GO:0071013; GO:0097526; GO:1990726; GO:1990904","03018; 03040",15175135,2,"Eukaryota","ARATH11169","UC"
"1080","AT2G04030","263483_at",0.015715,0.00177,4.95,-1.359978,0.422,"CR88","chloroplast heat shock protein 90","GO:0006457; GO:0009408; GO:0009414; GO:0009651; GO:0009704; GO:0009793; GO:0010157; GO:0045037; GO:0005739; GO:0005774; GO:0009507; GO:0009536; GO:0009570; GO:0009941; GO:0005515; GO:0005524; GO:0042803; GO:0051082",NA,15175154,1,"LUCA","ARATH11188","UC"
"1081","AT2G04039","263410_at",0.013595,0.00143,-5.15,-1.125115,-0.317,"AT2G04039","hypothetical protein","GO:0005739; GO:0009507; GO:0009579; GO:0003674",NA,15175165,8,"Magnoliopsida","ARATH11199","MC"
"1082","AT2G04240","263325_at",0.004777,0.000281,-6.8,0.646172,-0.638,"XERICO","RING-H2 protein XERICO","GO:0006970; GO:0009651; GO:0009687; GO:0009739; GO:0010200; GO:0016567; GO:0009507; GO:0005515",NA,15175194,8,"Magnoliopsida","ARATH11228","MC"
"1083","AT2G04280","263326_at",0.002246,7.87e-05,8.36,2.024168,0.327,"AT2G04280","hypothetical protein","GO:0008150; GO:0005739; GO:0005768; GO:0005794; GO:0005797; GO:0005802; GO:0016757",NA,15175201,7,"Spermatophyta","ARATH11235","MC"
"1084","AT2G04400","263807_at",0.00145,3.45e-05,9.52,2.90463,0.526,"AT2G04400","indole-3-glycerol phosphate synthase","GO:0000162; GO:0005829; GO:0009507; GO:0009570; GO:0004425; GO:0004640; GO:0005507","00400; 01100; 01110",15175217,2,"Eukaryota","ARATH11251","UC"
"1085","AT2G04520","263810_at",0.04214,0.00751,3.75,-2.922457,0.348,"AT2G04520","OB-fold nucleic acid binding domain-containing protein","GO:0005634; GO:0005739; GO:0005829","03013",15175229,2,"Eukaryota","ARATH11263","UC"
"1086","AT2G04690","263647_at",0.015715,0.00178,-4.95,-1.360415,-0.577,"AT2G04690","Pyridoxamine 5'-phosphate oxidase family protein","GO:0005576; GO:0005773; GO:0099503; GO:0048037",NA,15175249,13,"Brassicaceae","ARATH11283","MC"
"1087","AT2G04795","263632_at",0.028522,0.00426,-4.2,-2.310838,-0.329,"AT2G04795","hypothetical protein","GO:0006979; GO:0003674",NA,15175268,10,"Pentapetalae","ARATH11302","MC"
"1088","AT2G04845","263630_at",0.022829,0.0031,4.47,-1.964928,0.185,"AT2G04845","N-acyltransferases family protein","GO:0006473; GO:0005575; GO:0008080",NA,15175277,2,"Eukaryota","ARATH11311","UC"
"1089","AT2G05590","265512_at",0.012995,0.00134,-5.21,-1.050268,-0.305,"AT2G05590","TLD-domain containing nucleolar protein","GO:0034599; GO:0005739; GO:0009507; GO:0003674",NA,15175364,10,"Pentapetalae","ARATH11398","MC"
"1090","AT2G05910","266021_at",0.001029,1.8e-05,-10.5,3.595895,-0.795,"AT2G05910","hypothetical protein","GO:0005575; GO:0003674",NA,15175392,7,"Spermatophyta","ARATH11426","MC"
"1091","AT2G05920","266022_at",0.004013,0.000209,7.15,0.969524,0.423,"AT2G05920","Subtilase-like protein","GO:0005576; GO:0005618; GO:0005739; GO:0005794; GO:0009506; GO:0004252",NA,15175394,8,"Magnoliopsida","ARATH11428","MC"
"1092","AT2G06050","265530_at",0.029816,0.00455,-4.15,-2.381469,-0.24,"OPR3","12-oxophytodienoate reductase 3","GO:0009611; GO:0009620; GO:0009695; GO:0010193; GO:0031408; GO:0048443; GO:0005777; GO:0010181; GO:0016491; GO:0016629","00592; 01100",15175411,2,"Eukaryota","ARATH11445","UC"
"1093","AT2G06850","266215_at",0.005721,0.000374,6.49,0.335993,0.735,"XTH4","endoxyloglucan transferase A1","GO:0009612; GO:0009645; GO:0009733; GO:0009826; GO:0010411; GO:0042546; GO:0005576; GO:0005618; GO:0005737; GO:0005739; GO:0009505; GO:0009506; GO:0004553; GO:0016762",NA,15175439,6,"Tracheophyta","ARATH11473","MC"
"1094","AT2G06925","266500_at",0.001268,2.55e-05,9.98,3.224131,0.892,"PLA2-ALPHA","phospholipase A2-alpha","GO:0006644; GO:0050482; GO:0005576; GO:0005773; GO:0005794; GO:0004623; GO:0005509; GO:0005515; GO:0008289; GO:0102567; GO:0102568",NA,15175444,5,"Embryophyta","ARATH11478","MC"
"1095","AT2G07170","266427_at",0.038281,0.0065,3.86,-2.766339,0.294,"AT2G07170","ARM repeat superfamily protein","GO:0005634; GO:0008017",NA,15175459,8,"Magnoliopsida","ARATH11493","MC"
"1096","AT2G07180","266428_at",0.015068,0.00167,5.01,-1.295032,0.229,"AT2G07180","putative serine/threonine kinase","GO:0006468; GO:0016310; GO:0009507",NA,15175460,9,"Mesangiospermae","ARATH11494","MC"
"1097","AT2G07340","265776_at",0.015628,0.00176,4.96,-1.349709,0.227,"PFD1","prefoldin 1","GO:0006457; GO:0005737; GO:0005739; GO:0005829; GO:0044183; GO:0051082",NA,15175468,2,"Eukaryota","ARATH11502","UC"
"1098","AT2G07690","266959_at",0.000656,7.09e-06,12.2,4.560966,0.558,"MCM5","minichromosome maintenance protein 5","GO:0000727; GO:0006267; GO:0006268; GO:0006270; GO:0008283; GO:0000347; GO:0000790; GO:0005634; GO:0005737; GO:0042555; GO:0003688; GO:0003697; GO:0005515; GO:0043138","03030",15175585,2,"Eukaryota","ARATH11619","UC"
"1099","AT2G11810","263391_at",0.030903,0.0048,-4.1,-2.438921,-0.19,"MGDC","Monogalactosyldiacylglycerol synthase 3","GO:0006631; GO:0009247; GO:0016036; GO:0019374; GO:0019375; GO:0009507; GO:0009707; GO:0046509","00561; 01100",15175654,2,"Eukaryota","ARATH11688","UC"
"1100","AT2G11890","263637_at",0.003728,0.000184,7.3,1.106833,0.312,"AT2G11890","adenylate cyclase","GO:0048364; GO:0005634; GO:0005680; GO:0005737; GO:0016887; GO:0050355",NA,15175661,2,"Eukaryota","ARATH11695","UC"
"1101","AT2G12400","263513_at",0.009757,0.000882,-5.61,-0.598755,-0.442,"AT2G12400","hypothetical protein","GO:0008150; GO:0005576; GO:0005886; GO:0009506; GO:0016020; GO:0003674",NA,15175670,5,"Embryophyta","ARATH11704","MC"
"1102","AT2G13100","265759_at",0.048037,0.00905,-3.61,-3.122029,-0.267,"AT2G13100","putative glycerol-3-phosphate transporter 5","GO:0055062; GO:0009507; GO:0022857",NA,15175691,2,"Eukaryota","ARATH11725","UC"
"1103","AT2G13360","263350_at",0.000303,8.34e-07,-16.8,6.680846,-1.08,"AGT","alanine--glyoxylate aminotransferase","GO:0009853; GO:0019265; GO:0005739; GO:0005777; GO:0005829; GO:0005886; GO:0009507; GO:0009570; GO:0048046; GO:0004760; GO:0008453; GO:0050281","00250; 00260; 01100; 01110; 04146",15175702,1,"LUCA","ARATH11736","UC"
"1104","AT2G13540","263727_at",0.015065,0.00167,5.01,-1.294408,0.234,"ABH1","nuclear cap-binding protein subunit 1","GO:0000184; GO:0000394; GO:0000398; GO:0009737; GO:0031053; GO:0045292; GO:0048574; GO:0051028; GO:1905392; GO:0005634; GO:0005739; GO:0005845; GO:0005846; GO:0000339; GO:0003729; GO:0005515","03013; 03015; 03040",15175711,2,"Eukaryota","ARATH11745","UC"
"1105","AT2G13610","263726_at",0.005197,0.000322,6.65,0.497634,0.43,"AT2G13610","ABC transporter G family member 5","GO:0055085; GO:0005886; GO:0016887; GO:0042626",NA,15175720,2,"Eukaryota","ARATH11754","UC"
"1106","AT2G13820","265656_at",0.000714,8.96e-06,11.7,4.320401,0.834,"AT2G13820","Non-specific lipid-transfer protein-like protein","GO:0006869; GO:0005576; GO:0005886; GO:0046658; GO:0008289",NA,15175738,11,"rosids","ARATH11772","MC"
"1107","AT2G14095","263282_at",0.029816,0.00455,-4.15,-2.381814,-0.279,"AT2G14095","hypothetical protein","GO:0008150; GO:0003674",NA,15175763,13,"Brassicaceae","ARATH11797","MC"
"1108","AT2G14750","267112_at",0.016963,0.00198,-4.85,-1.478448,-0.458,"APK","Adenylyl-sulfate kinase 1","GO:0000103; GO:0010439; GO:0016310; GO:0048232; GO:0070814; GO:0009507; GO:0009536; GO:0004020; GO:0042802","00230; 00920; 01100",15175829,3,"Viridiplantae","ARATH11863","UC"
"1109","AT2G14900","266613_at",0.00324,0.000145,7.58,1.363526,0.628,"AT2G14900","gibberellin-regulated protein","GO:0005576; GO:0003674",NA,15175850,13,"Brassicaceae","ARATH11884","MC"
"1110","AT2G14910","266614_at",0.013987,0.0015,-5.11,-1.174556,-0.503,"AT2G14910","hypothetical protein","GO:0009507",NA,15175851,5,"Embryophyta","ARATH11885","MC"
"1111","AT2G15000","265895_at",0.012221,0.00121,5.3,-0.945977,0.21,"AT2G15000","hypothetical protein","GO:0008150; GO:0005739; GO:0003674",NA,15175857,8,"Magnoliopsida","ARATH11891","MC"
"1112","AT2G15230","263359_at",0.032512,0.00515,-4.05,-2.515864,-0.34,"LIP1","triacylglycerol lipase 1","GO:0005576; GO:0005615; GO:0004806",NA,15175877,2,"Eukaryota","ARATH11911","UC"
"1113","AT2G15290","263298_at",0.02393,0.0033,4.41,-2.034978,0.233,"TIC21","translocon at inner membrane of chloroplasts 21","GO:0006875; GO:0045037; GO:0005739; GO:0009507; GO:0009706; GO:0009941; GO:0031897; GO:0005381; GO:0042803",NA,15175883,3,"Viridiplantae","ARATH11917","UC"
"1114","AT2G15320","263330_at",0.040427,0.00709,-3.79,-2.859477,-0.292,"AT2G15320","leucine-rich repeat-containing protein","GO:0007165; GO:0005576; GO:0005829; GO:0005886",NA,15175887,6,"Tracheophyta","ARATH11921","MC"
"1115","AT2G15570","265476_at",0.014407,0.00156,-5.07,-1.221856,-0.242,"ATHM3","thioredoxin M3","GO:0010497; GO:0010647; GO:0043085; GO:0045454; GO:0048509; GO:0009507; GO:0009570; GO:0008047",NA,15175919,10,"Pentapetalae","ARATH11953","MC"
"1116","AT2G15690","265474_at",0.018074,0.00218,4.77,-1.582074,0.294,"AT2G15690","pentatricopeptide repeat-containing protein","GO:0009451; GO:0009793; GO:0005739; GO:0009507; GO:0043231; GO:0005515; GO:0008270",NA,15175933,9,"Mesangiospermae","ARATH11967","MC"
"1117","AT2G15695","265495_at",0.03725,0.00625,-3.89,-2.724352,-0.426,"AT2G15695","hypothetical protein","GO:0008150; GO:0005634; GO:0003674",NA,15175934,5,"Embryophyta","ARATH11968","MC"
"1118","AT2G15760","265479_at",0.004362,0.000244,6.96,0.798796,0.572,"AT2G15760","hypothetical protein","GO:0008150; GO:0005634; GO:0005886; GO:0005516",NA,15175940,8,"Magnoliopsida","ARATH11974","MC"
"1119","AT2G15780","265482_at",0.003523,0.000165,7.42,1.224194,0.308,"AT2G15780","Cupredoxin superfamily protein","GO:0005576; GO:0009055",NA,15175942,10,"Pentapetalae","ARATH11976","MC"
"1120","AT2G15820","265484_at",0.013732,0.00145,5.13,-1.142237,0.207,"OTP51","organelle transcript processing 51","GO:0000373; GO:0006388; GO:0010239; GO:0045292; GO:0048564; GO:0005634; GO:0009507; GO:0004519",NA,15175944,5,"Embryophyta","ARATH11978","MC"
"1121","AT2G15890","265478_at",0.004468,0.000254,-6.92,0.755926,-1.22,"MEE14","maternal effect embryo arrest 14 protein","GO:0009793; GO:0010183; GO:0050832; GO:0071456; GO:0005634; GO:0005829; GO:0009507; GO:0005515; GO:0036033",NA,15175952,5,"Embryophyta","ARATH11986","MC"
"1122","AT2G15900","265535_at",0.044138,0.00799,-3.7,-2.988738,-0.208,"AT2G15900","phox domain-containing protein","GO:0007165; GO:0005575; GO:0005737; GO:0005794; GO:0035091",NA,15175953,3,"Viridiplantae","ARATH11987","UC"
"1123","AT2G16270","263607_at",0.003471,0.000162,7.45,1.243224,0.311,"AT2G16270","hypothetical protein","GO:0008150; GO:0005634; GO:0003674",NA,15175990,10,"Pentapetalae","ARATH12024","MC"
"1124","AT2G16280","263606_at",0.044616,0.0081,3.69,-3.003668,0.265,"KCS9","3-ketoacyl-CoA synthase 9","GO:0000038; GO:0006633; GO:0009409; GO:0009416; GO:0042335; GO:0005737; GO:0102336; GO:0102337; GO:0102338; GO:0102756",NA,15175991,2,"Eukaryota","ARATH12025","UC"
"1125","AT2G16365","263556_at",0.004278,0.000237,-7,0.833551,-0.523,"AT2G16365","F-box protein","GO:0007623; GO:0009658; GO:0010099; GO:0045893; GO:0080167; GO:0005634; GO:0003674; GO:0005515",NA,15175996,11,"rosids","ARATH12030","MC"
"1126","AT2G16400","263557_at",0.012479,0.00125,-5.27,-0.978841,-0.281,"BLH7","BEL1-like homeodomain 7","GO:0006357; GO:0005634; GO:0000978; GO:0000981; GO:0003700; GO:0005515",NA,15176006,13,"Brassicaceae","ARATH12040","MC"
"1127","AT2G16430","263553_at",0.015934,0.00181,4.93,-1.383017,0.201,"PAP10","purple acid phosphatase 10","GO:0016036; GO:0005576; GO:0005618; GO:0005829; GO:0009505; GO:0009506; GO:0003993",NA,15176008,2,"Eukaryota","ARATH12042","UC"
"1128","AT2G16440","263612_at",0.000763,1.03e-05,11.5,4.174795,0.564,"MCM4","minichromosome maintenance protein 4","GO:0000727; GO:0006260; GO:0006267; GO:0006268; GO:0006271; GO:0008283; GO:0009555; GO:0009790; GO:1902975; GO:0000347; GO:0000790; GO:0005634; GO:0005829; GO:0009507; GO:0042555; GO:0003678; GO:0003688; GO:0003697; GO:0005515","03030",15176010,2,"Eukaryota","ARATH12044","UC"
"1129","AT2G16570","263239_at",0.005128,0.000314,6.68,0.527162,0.459,"ASE1","amidophosphoribosyltransferase 1","GO:0006189; GO:0009113; GO:0009116; GO:0005618; GO:0005829; GO:0009507; GO:0009532; GO:0009536; GO:0009570; GO:0004044","00230; 00250; 01100; 01110",15176026,1,"LUCA","ARATH12060","UC"
"1130","AT2G16600","265352_at",0.003543,0.000167,7.41,1.214688,0.401,"ROC3","cyclophilin ROC3","GO:0000413; GO:0006457; GO:0007165; GO:0005737; GO:0005739; GO:0005794; GO:0005829; GO:0005886; GO:0009506; GO:0009507; GO:0003755; GO:0005515; GO:0016018",NA,15176033,2,"Eukaryota","ARATH12067","UC"
"1131","AT2G16660","265414_at",0.00171,4.7e-05,-9.07,2.576371,-1.13,"AT2G16660","Major facilitator superfamily protein","GO:0080167; GO:0009507; GO:0016020",NA,15176040,2,"Eukaryota","ARATH12074","UC"
"1132","AT2G16750","265405_at",0.038361,0.00652,-3.86,-2.769689,-0.415,"AT2G16750","adenine nucleotide alpha hydrolases-domain containing protein kinase","GO:0006468; GO:0005634; GO:0005886; GO:0004675; GO:0005524",NA,15176052,9,"Mesangiospermae","ARATH12086","MC"
"1133","AT2G16760","265355_at",0.014641,0.0016,-5.04,-1.250451,-0.501,"AT2G16760","hypothetical protein","GO:0005576; GO:0005783; GO:0003674",NA,15176053,4,"Streptophyta","ARATH12087","MC"
"1134","AT2G16780","265383_at",0.003819,0.000193,7.24,1.052838,0.489,"MSI2","WD-40 repeat-containing protein MSI2","GO:0005634; GO:0005829; GO:0080008; GO:0003674",NA,15176055,2,"Eukaryota","ARATH12089","UC"
"1135","AT2G16890","266532_at",0.004241,0.000233,-7.02,0.849691,-0.309,"AT2G16890","UDP-glycosyltransferase 90A1","GO:0009507; GO:0043231; GO:0008194; GO:0016757; GO:0016758",NA,15176068,9,"Mesangiospermae","ARATH12102","MC"
"1136","AT2G16980","266526_at",0.001001,1.71e-05,-10.6,3.646864,-0.416,"AT2G16980","major facilitator protein","GO:0006855; GO:0015904; GO:0098656; GO:0005739; GO:0008493",NA,15176096,13,"Brassicaceae","ARATH12130","MC"
"1137","AT2G16990","263574_at",0.001704,4.68e-05,-9.08,2.58142,-0.309,"AT2G16990","major facilitator protein","GO:0006855; GO:0015904; GO:0098656; GO:0005886; GO:0008493",NA,15176098,2,"Eukaryota","ARATH12132","UC"
"1138","AT2G17040","263584_at",0.036239,0.00601,-3.92,-2.681949,-0.293,"NAC036","NAC transcription factor family protein NAC036","GO:0009965; GO:0010200; GO:0045792; GO:0048281; GO:0005634; GO:0003700",NA,15176117,11,"rosids","ARATH12151","MC"
"1139","AT2G17120","263582_at",0.047286,0.00884,3.62,-3.097389,0.12,"LYM2","LysM domain-containing GPI-anchored protein 2","GO:0005739; GO:0005886; GO:0009506; GO:0031225; GO:0046658; GO:0008061",NA,15176129,5,"Embryophyta","ARATH12163","MC"
"1140","AT2G17130","263583_at",0.039795,0.00691,3.81,-2.832544,0.208,"IDH2","Isocitrate dehydrogenase [NAD] regulatory subunit 2","GO:0006099; GO:0006102; GO:0005739; GO:0009507; GO:0004449","00020; 01100; 01110",15176131,2,"Eukaryota","ARATH12165","UC"
"1141","AT2G17240","263420_at",0.026185,0.00375,4.31,-2.172942,0.188,"AT2G17240","hypothetical protein","GO:0008150; GO:0005634; GO:0009507; GO:0003674",NA,15176146,13,"Brassicaceae","ARATH12180","MC"
"1142","AT2G17250","263415_at",0.002389,8.89e-05,8.2,1.892563,0.36,"EMB2762","protein NUCLEOLAR COMPLEX ASSOCIATED 4","GO:0006364; GO:0009793; GO:0005634; GO:0005654; GO:0005730; GO:0030692; GO:0032040; GO:0003674",NA,15176147,3,"Viridiplantae","ARATH12181","UC"
"1143","AT2G17360","264849_at",0.009229,0.000803,5.7,-0.495654,0.524,"AT2G17360","40S ribosomal protein S4-1","GO:0006412; GO:0005737; GO:0005739; GO:0005774; GO:0005829; GO:0005886; GO:0022627; GO:0003723; GO:0003735","03010",15176160,1,"LUCA","ARATH12194","UC"
"1144","AT2G17450","264854_at",0.0316,0.00496,-4.08,-2.475832,-0.403,"RHA3A","RING-H2 finger protein ATL44","GO:0016567; GO:0005634",NA,15176175,10,"Pentapetalae","ARATH12209","MC"
"1145","AT2G17500","263073_at",0.001468,3.55e-05,9.48,2.874496,1.03,"AT2G17500","auxin efflux carrier family protein","GO:0009733; GO:0010252; GO:0010311; GO:0040009; GO:0055085; GO:0005789; GO:0009507; GO:0010329",NA,15176179,2,"Eukaryota","ARATH12213","UC"
"1146","AT2G17550","263067_at",0.027224,0.00397,-4.26,-2.233461,-0.181,"AT2G17550","hypothetical protein","GO:0008150; GO:0005634; GO:0003674",NA,15176187,8,"Magnoliopsida","ARATH12221","MC"
"1147","AT2G17560","263074_at",0.005648,0.000366,6.51,0.359301,0.429,"HMGB4","high mobility group B4 protein","GO:0006333; GO:0000785; GO:0005634; GO:0005737; GO:0003677; GO:0003682; GO:0003700; GO:0030527",NA,15176189,2,"Eukaryota","ARATH12223","UC"
"1148","AT2G17620","263017_at",0.013035,0.00134,5.21,-1.054505,0.213,"CYCB2;1","cyclin-B2-1","GO:0000079; GO:0044772; GO:0000307; GO:0005634; GO:0005737; GO:0005813; GO:0042025; GO:0005515; GO:0016538",NA,15176195,5,"Embryophyta","ARATH12229","MC"
"1149","AT2G17630","263047_at",0.002013,6.27e-05,8.67,2.267074,0.736,"AT2G17630","pyridoxal phosphate-dependent transferases superfamily protein","GO:0006564; GO:0046686; GO:0005737; GO:0009507; GO:0009534; GO:0009570; GO:0004648; GO:0030170","00260; 00750; 01100",15176196,1,"LUCA","ARATH12230","UC"
"1150","AT2G17670","264591_at",0.012177,0.00121,5.31,-0.940493,0.283,"AT2G17670","pentatricopeptide repeat-containing protein","GO:0008150; GO:0009507",NA,15176200,8,"Magnoliopsida","ARATH12234","MC"
"1151","AT2G17710","264590_at",0.000538,4.3e-06,-13.1,5.071873,-0.751,"AT2G17710","hypothetical protein","GO:0008150; GO:0005739; GO:0003674",NA,15176208,10,"Pentapetalae","ARATH12242","MC"
"1152","AT2G17720","264592_at",0.025628,0.00365,4.33,-2.141983,0.311,"AT2G17720","prolyl 4-hydroxylase 5","GO:0018401; GO:0080147; GO:0000137; GO:0005739; GO:0005783; GO:0004656; GO:0005506; GO:0031418","00330; 01100",15176209,2,"Eukaryota","ARATH12243","UC"
"1153","AT2G17790","264622_at",0.041079,0.00724,-3.78,-2.882051,-0.163,"VPS35A","vacuolar protein sorting-associated protein 35A","GO:0006886; GO:0042147; GO:0005739; GO:0005770; GO:0010008; GO:0030904; GO:0030906; GO:0005515",NA,15176226,2,"Eukaryota","ARATH12260","UC"
"1154","AT2G17840","264787_at",0.008519,0.000713,-5.82,-0.366307,-0.448,"ERD7","senescence/dehydration related protein","GO:0007623; GO:0009409; GO:0009414; GO:0009644; GO:0009651; GO:0009737; GO:0005634; GO:0005886; GO:0003674",NA,15176231,5,"Embryophyta","ARATH12265","MC"
"1155","AT2G17850","264846_at",0.001243,2.42e-05,10.1,3.281281,0.749,"AT2G17850","rhodanese-like domain-containing protein 17","GO:0005576; GO:0009507; GO:0003674",NA,15176233,2,"Eukaryota","ARATH12267","UC"
"1156","AT2G17900","264814_at",0.035647,0.00587,3.94,-2.656766,0.159,"SDG37","SET domain group protein 37","GO:0034968; GO:0005634; GO:0005515; GO:0018024",NA,15176240,2,"Eukaryota","ARATH12274","UC"
"1157","AT2G17972","265819_at",0.033106,0.00529,4.02,-2.54533,0.253,"AT2G17972","hypothetical protein","GO:0008150; GO:0009507; GO:0009535; GO:0003674",NA,15176254,13,"Brassicaceae","ARATH12288","MC"
"1158","AT2G18010","265806_at",0.021613,0.00286,4.53,-1.879642,0.256,"AT2G18010","SAUR-like auxin-responsive protein","GO:0009641; GO:0009733; GO:0009741; GO:0010202; GO:0051510; GO:0060560; GO:0003674","04075",15176263,13,"Brassicaceae","ARATH12297","MC"
"1159","AT2G18040","265818_at",0.01499,0.00166,5.01,-1.28593,0.287,"PIN1AT","peptidyl-prolyl cis-trans isomerase Pin1","GO:0009630; GO:0009909; GO:0032880; GO:0051726; GO:0005634; GO:0005739; GO:0005783; GO:0005829; GO:0005886; GO:0009506; GO:0009507; GO:0003755; GO:0005515",NA,15176268,2,"Eukaryota","ARATH12302","UC"
