ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
258210_at,0.008244,6.83E-04,5.86,-0.319666,4.59E-01,EIF4A1,translational initiation factor 4A-1
267077_at,0.008252,6.84E-04,-5.86,-0.32132,-3.35E-01,MYBC1,myb family transcription factor
251032_at,0.008268,6.86E-04,-5.86,-0.324073,-3.52E-01,RPL,BEL1-like homeodomain protein 9
257761_at,0.008281,6.87E-04,-5.85,-0.326263,-4.09E-01,AT3G23090,targeting protein for Xklp2-like protein
265452_at,0.008292,6.89E-04,-5.85,-0.328344,-4.28E-01,AIB,transcription factor ABA-INDUCIBLE bHLH-TYPE
267232_at,0.008305,6.90E-04,5.85,-0.330983,2.49E-01,EDE1,microtubule binding protein EDE1
248105_at,0.008305,6.90E-04,5.85,-0.331158,3.37E-01,FTSZ1-1,cell division protein ftsZ-like protein 1
264779_at,0.008307,6.91E-04,-5.85,-0.332439,-7.18E-01,ACHT4,atypical CYS HIS rich thioredoxin 4
252625_at,0.008307,6.91E-04,5.85,-0.33264,9.01E-01,HDA3,histone deacetylase HDT1
248263_at,0.008312,6.92E-04,-5.85,-0.333834,-3.33E-01,PMEPCRF,pectin methylesterase PCR fragment F
248686_at,0.008342,6.95E-04,5.84,-0.338312,5.61E-01,AT5G48540,receptor-like protein kinase-related family protein
247836_at,0.008342,6.95E-04,5.84,-0.338859,2.89E-01,AT5G57860,ubiquitin family protein
267483_at,0.008344,6.96E-04,5.84,-0.339682,3.51E-01,UTR1,UDP-galactose transporter 1
257621_at,0.008345,6.96E-04,5.84,-0.340438,2.95E-01,CPK9,calmodulin-domain protein kinase 9
254547_at,0.008349,6.97E-04,-5.84,-0.341598,-5.60E-01,AT4G19860,calcium-independent phospholipase A
262504_at,0.00837,6.99E-04,5.84,-0.344891,5.59E-01,PDIL1-1,protein disulfide isomerase-like 1-1
258409_at,0.008405,7.02E-04,5.83,-0.350024,2.51E-01,AT3G17640,leucine-rich repeat-containing protein
267530_at,0.008463,7.08E-04,-5.82,-0.358083,-3.15E-01,AT2G41890,G-type lectin S-receptor-like serine/threonine-protein kinase SD3-1
246557_at,0.008473,7.09E-04,5.82,-0.359943,4.71E-01,AT5G15510,TPX2 (targeting protein for Xklp2) family protein
264787_at,0.008519,7.13E-04,-5.82,-0.366307,-4.48E-01,ERD7,senescence/dehydration related protein
252591_at,0.008522,7.14E-04,-5.82,-0.367302,-4.27E-01,TET3,tetraspanin3
245915_s_at,0.008539,7.15E-04,5.81,-0.3702,2.70E-01,TUA5///TUA3,tubulin alpha-5///tubulin alpha-3
260194_at,0.008539,7.16E-04,-5.81,-0.370672,-2.65E-01,AT1G67530,ARM repeat superfamily protein
248896_at,0.008544,7.17E-04,-5.81,-0.371881,-6.14E-01,WRKY8,putative WRKY transcription factor 8
253908_at,0.00857,7.19E-04,5.81,-0.375708,8.76E-01,WES1,indole-3-acetic acid-amido synthetase GH3.5
253228_at,0.008649,7.26E-04,-5.8,-0.386342,-2.94E-01,AT4G34630,hypothetical protein
264270_at,0.008685,7.29E-04,-5.79,-0.391331,-4.27E-01,BGLU5,beta glucosidase 5
261745_at,0.008707,7.32E-04,5.79,-0.395248,3.12E-01,ENODL18,early nodulin-like protein 18
260530_at,0.008707,7.32E-04,5.79,-0.395374,2.91E-01,AT2G47320,peptidyl-prolyl cis-trans isomerase CYP21-3
261167_at,0.008707,7.33E-04,5.79,-0.39624,4.74E-01,PDIL2-2,protein disulfide-isomerase like 2-2
250484_at,0.008707,7.33E-04,5.79,-0.39642,3.52E-01,ASN3,asparagine synthetase 3
265171_at,0.008717,7.34E-04,5.79,-0.398514,2.85E-01,AT1G23790,hypothetical protein
252034_at,0.008717,7.34E-04,5.79,-0.398754,7.12E-01,AT3G52040,hypothetical protein
246425_at,0.00872,7.35E-04,-5.79,-0.399776,-3.29E-01,IRX3,cellulose synthase A catalytic subunit 7 [UDP-forming]
258091_at,0.008722,7.36E-04,-5.79,-0.401361,-3.57E-01,AT3G14560,hypothetical protein
256310_at,0.008722,7.36E-04,-5.79,-0.401384,-3.05E-01,ERD4,Early-responsive to dehydration stress protein (ERD4)
253779_at,0.008722,7.36E-04,5.78,-0.401694,6.40E-01,HAE,receptor-like protein kinase 5
266778_at,0.008723,7.37E-04,5.78,-0.40234,3.04E-01,CYP707A2,abscisic acid 8'-hydroxylase 2
245909_at,0.008799,7.44E-04,5.78,-0.412389,2.03E-01,AT5G09380,RNA polymerase III RPC4
266047_at,0.008833,7.47E-04,5.77,-0.417154,2.45E-01,AT2G40800,hypothetical protein
257766_at,0.008838,7.48E-04,5.77,-0.418384,6.83E-01,IAA2,auxin-responsive protein IAA2
257357_at,0.00884,7.48E-04,5.77,-0.419336,5.76E-01,AT2G41050,PQ-loop repeat family protein / transmembrane family protein
258288_at,0.00884,7.49E-04,5.77,-0.420175,3.35E-01,LSH4,protein LIGHT SENSITIVE HYPOCOTYLS 4
266921_at,0.00884,7.49E-04,-5.77,-0.420347,-4.15E-01,CYP86A8,"cytochrome P450, family 86, subfamily A, polypeptide 8"
250259_at,0.008847,7.50E-04,-5.77,-0.421736,-3.83E-01,PPH,pheophytinase
260602_at,0.008853,7.51E-04,5.77,-0.423001,5.40E-01,SERAT2;1,serine acetyltransferase 1
262481_at,0.008856,7.52E-04,-5.76,-0.42391,-2.54E-01,AT1G17080,ribosomal protein L18ae family protein
251169_at,0.008862,7.53E-04,-5.76,-0.425218,-6.69E-01,MARD1,hypothetical protein
252785_at,0.008874,7.54E-04,5.76,-0.427279,3.34E-01,AT3G42660,transducin family protein / WD-40 repeat family protein
256675_at,0.008896,7.56E-04,5.76,-0.430521,3.35E-01,AT3G52170,DNA binding protein
247635_at,0.008908,7.58E-04,5.76,-0.432548,2.84E-01,CPuORF62///GRIK2,conserved peptide upstream open reading frame 62///geminivirus rep interacting kinase 2
252827_at,0.008914,7.59E-04,5.76,-0.433919,1.71,CYP79B2,tryptophan N-monooxygenase 1
264440_at,0.00892,7.59E-04,5.75,-0.435164,3.62E-01,AT1G27340,protein LEAF CURLING RESPONSIVENESS
247965_at,0.008953,7.63E-04,5.75,-0.439821,3.35E-01,AGP14,arabinogalactan protein 14
266864_at,0.008953,7.63E-04,-5.75,-0.440355,-4.82E-01,AT2G26800,Hydroxymethylglutaryl-CoA lyase
258937_at,0.008964,7.64E-04,5.75,-0.442263,5.77E-01,AT5G03850///AT3G10090,40S ribosomal protein S28-1///40S ribosomal protein S28-1
245436_at,0.008989,7.67E-04,-5.74,-0.445768,-2.12E-01,AT4G16620,nodulin MtN21 /EamA-like transporter family protein
245276_at,0.008992,7.68E-04,-5.74,-0.446796,-6.35E-01,HB-2,homeobox protein 2
245602_at,0.00901,7.69E-04,-5.74,-0.4495,-4.67E-01,AT4G14270,polyadenylate-binding protein-interacting protein 2
264395_at,0.009012,7.70E-04,5.74,-0.45062,2.39E-01,AT1G12070,Rho GDP-dissociation inhibitor
264381_at,0.009012,7.70E-04,5.74,-0.450855,2.30E-01,AT2G25100,ribonuclease H2 subunit A
265853_at,0.009023,7.72E-04,-5.74,-0.452759,-3.50E-01,AT2G42360,E3 ubiquitin-protein ligase ATL41
260693_at,0.009045,7.74E-04,-5.74,-0.455934,-6.17E-01,NRT1.5,nitrate transporter 1.5
254378_at,0.009052,7.76E-04,-5.73,-0.457999,-4.08E-01,DER2.1,derlin-2.1
251066_at,0.009052,7.76E-04,-5.73,-0.458408,-3.91E-01,AT5G01880,RING-H2 finger protein ATL74
246289_at,0.009052,7.76E-04,-5.73,-0.458477,-6.71E-01,AT3G56880,VQ motif-containing protein
266668_at,0.009068,7.78E-04,5.73,-0.461759,2.21E-01,OTP81,RNA editing factor OTP81
264675_at,0.009068,7.78E-04,5.73,-0.461899,3.16E-01,AT1G09830,phosphoribosylamine--glycine ligase
246975_at,0.009068,7.78E-04,-5.73,-0.462022,-4.59E-01,AT5G24890,hypothetical protein
267596_s_at,0.009068,7.79E-04,-5.73,-0.46259,-2.42E-01,RLP27///RLP26,receptor like protein 27///receptor like protein 26
246568_at,0.009085,7.81E-04,-5.73,-0.465577,-2.75E-01,DEL2,DP-E2F-like 2
253790_at,0.009085,7.81E-04,5.73,-0.465881,4.01E-01,PSB28,photosystem II reaction center PSB28 protein
260913_at,0.009085,7.81E-04,-5.73,-0.466323,-3.03E-01,SAM1,S-adenosylmethionine synthetase 1
255233_at,0.009089,7.82E-04,5.73,-0.46737,2.96E-01,MFDX1,mitochondrial ferredoxin 1
258497_at,0.009095,7.83E-04,-5.72,-0.468606,-2.30E-01,COL2,zinc finger protein CONSTANS-LIKE 2
266641_at,0.009112,7.85E-04,5.72,-0.471254,4.87E-01,AT2G35605,SWIB/MDM2 domain-containing protein
266266_at,0.009124,7.87E-04,5.72,-0.47346,2.49E-01,ENOC,putative phosphoenolpyruvate enolase
265544_at,0.009124,7.87E-04,-5.72,-0.473745,-2.71E-01,CNGC15,cyclic nucleotide-gated channel 15
248563_at,0.009124,7.87E-04,5.72,-0.474311,3.91E-01,AT5G49690,UDP-glycosyltransferase 91C1
253639_at,0.00913,7.88E-04,-5.72,-0.475621,-3.39E-01,AT4G30550,gamma-glutamyl peptidase 3
248676_at,0.009138,7.89E-04,-5.72,-0.477138,-4.92E-01,ATSDI1,protein SULPHUR DEFICIENCY-INDUCED 1
263446_at,0.009138,7.90E-04,5.72,-0.477597,2.33E-01,ATX1,histone-lysine N-methyltransferase ATX1
263955_at,0.009139,7.90E-04,5.72,-0.4783,2.30E-01,E2F3,E2F transcription factor 3
253358_at,0.009145,7.91E-04,-5.71,-0.479612,-6.05E-01,GAMMA-VPE,vacuolar-processing enzyme gamma
263942_at,0.00915,7.92E-04,-5.71,-0.48083,-4.65E-01,FLA16,fasciclin-like arabinogalactan protein 16
251778_at,0.00915,7.92E-04,5.71,-0.481253,2.62E-01,ROPGEF6,ROP (rho of plants) guanine nucleotide exchange factor 6
251938_at,0.009151,7.93E-04,5.71,-0.481923,6.80E-01,AT3G53430,60S ribosomal protein L12-2
266685_at,0.009189,7.97E-04,-5.71,-0.487272,-2.29E-01,AT2G19710,Vps4 regulator of MVB pathway
249173_at,0.009189,7.97E-04,5.71,-0.487562,3.04E-01,AT5G43000,hypothetical protein
251968_at,0.00919,7.97E-04,-5.71,-0.488222,-4.95E-01,AT3G53100,GDSL esterase/lipase
262657_at,0.00919,7.98E-04,5.71,-0.488897,6.05E-01,AT1G14210,ribonuclease T2 family protein
260507_at,0.00919,7.98E-04,5.71,-0.489311,4.64E-01,WPP2,WPP domain-containing protein 2
254679_at,0.009206,8.00E-04,-5.7,-0.491761,-3.92E-01,ML3,protein MEI2-like 3
253915_at,0.009207,8.00E-04,-5.7,-0.492412,-7.03E-01,AT4G27280,"EF-hand, calcium binding motif-containing protein"
264849_at,0.009229,8.03E-04,5.7,-0.495654,5.24E-01,AT2G17360,40S ribosomal protein S4-1
256237_at,0.009229,8.03E-04,5.7,-0.496106,6.46E-01,DRT100,DNA-damage-repair/toleration protein DRT100
249256_at,0.00925,8.05E-04,5.7,-0.49916,2.87E-01,AT5G41620,hypothetical protein
258938_at,0.009265,8.07E-04,5.69,-0.501447,7.17E-01,AT3G10080,germin-like protein subfamily 3 member 2
264407_at,0.009265,8.08E-04,5.69,-0.502071,2.47E-01,AT1G10180,hypothetical protein
256939_at,0.009268,8.08E-04,5.69,-0.502909,3.22E-01,PBD1,20S proteasome beta subunit D1
253416_at,0.009274,8.09E-04,5.69,-0.504533,9.84E-01,AT4G33070,pyruvate decarboxylase 1
265799_at,0.009274,8.11E-04,-5.69,-0.506673,-3.83E-01,AT2G35680,putative dual specificity protein phosphatase DSP8
246965_at,0.009274,8.11E-04,5.69,-0.506885,3.98E-01,AT5G24840,tRNA (guanine-N(7)-)-methyltransferase
256855_at,0.009274,8.11E-04,5.69,-0.507134,3.22E-01,AT3G15190,30S ribosomal protein S20
252255_at,0.009274,8.11E-04,5.69,-0.507295,3.65E-01,AT3G49220,putative pectinesterase/pectinesterase inhibitor 34
260134_at,0.009274,8.11E-04,-5.69,-0.50733,-2.04E-01,MYB113,transcription factor MYB113
264357_at,0.009274,8.11E-04,5.69,-0.507439,3.26E-01,RRP4,ribosomal RNA processing protein 4
252089_at,0.009276,8.12E-04,5.69,-0.508274,4.34E-01,AT3G52110,hypothetical protein
245807_at,0.009283,8.13E-04,-5.69,-0.509618,-2.35E-01,RAP2.1,ethylene-responsive transcription factor RAP2-1
259516_at,0.009297,8.15E-04,-5.68,-0.511864,-2.43E-01,ERD10,dehydrin ERD10
266006_at,0.009305,8.16E-04,-5.68,-0.513415,-6.62E-01,AT2G37360,ABC transporter G family member 2
246231_at,0.009305,8.16E-04,-5.68,-0.513853,-2.50E-01,AT4G37080,hypothetical protein
264999_at,0.009306,8.17E-04,-5.68,-0.514475,-2.97E-01,AT1G67310,calmodulin-binding transcription activator 4
260581_at,0.009308,8.17E-04,-5.68,-0.515302,-2.84E-01,MYB2,R2R3 MYB DNA binding domain transcription factor
264527_at,0.009317,8.19E-04,-5.68,-0.516865,-5.04E-01,AT1G30760,FAD-binding and BBE domain-containing protein
251714_at,0.009319,8.19E-04,5.68,-0.517649,3.13E-01,AT3G56370,leucine-rich repeat protein kinase-like protein
245393_at,0.009324,8.20E-04,5.68,-0.518982,9.50E-01,AT4G16260,"putative beta-1,3-endoglucanase"
258813_at,0.009324,8.20E-04,-5.68,-0.51941,-5.46E-01,NAC046,NAC domain containing protein 46
246036_at,0.009324,8.21E-04,-5.68,-0.519896,-3.39E-01,AGAL2,alpha-galactosidase 2
261951_at,0.009332,8.22E-04,5.68,-0.52138,4.53E-01,AT1G64490,"DEK, chromatin associated protein"
265070_at,0.009344,8.23E-04,-5.67,-0.523283,-2.63E-01,BCDH BETA1,branched-chain alpha-keto acid decarboxylase E1 beta subunit
262802_at,0.009352,8.24E-04,5.67,-0.524732,5.60E-01,CDKB2;2,cyclin-dependent kinase B2-2
262709_at,0.009365,8.26E-04,-5.67,-0.526785,-1.87E-01,SYP51,syntaxin-51
247770_at,0.009367,8.27E-04,-5.67,-0.528006,-3.09E-01,AT5G58930,hypothetical protein
246744_at,0.009367,8.27E-04,5.67,-0.528193,3.85E-01,AT5G27760,hypoxia-responsive family protein
259611_at,0.009403,8.31E-04,5.67,-0.533269,4.03E-01,RABG3d,RAB GTPase homolog G3D
257006_at,0.009403,8.31E-04,-5.67,-0.533445,-2.35E-01,AT3G14075,"Mono-/di-acylglycerol lipase, N-terminal;Lipase, class 3"
263142_at,0.009427,8.34E-04,-5.66,-0.537211,-4.79E-01,AT1G65230,hypothetical protein
252036_at,0.009427,8.34E-04,-5.66,-0.537249,-3.59E-01,AT3G52070,hypothetical protein
254101_at,0.009427,8.34E-04,-5.66,-0.537824,-4.01E-01,AMY1,alpha-amylase 1
246791_at,0.00944,8.36E-04,-5.66,-0.53982,-3.74E-01,AT5G27280,Zim17-type zinc finger protein
259871_at,0.009467,8.39E-04,-5.66,-0.543526,-3.36E-01,AT1G76800,protein nodulin-like2
251745_at,0.009517,8.44E-04,-5.65,-0.549817,-6.60E-01,SZF1,salt-inducible zinc finger 1
250813_at,0.009517,8.44E-04,5.65,-0.550752,4.32E-01,TOC34,translocase of chloroplast 34
262753_at,0.009517,8.45E-04,5.65,-0.550915,2.47E-01,ATKDSA2,2-dehydro-3-deoxyphosphooctonate aldolase 2
252592_at,0.009541,8.47E-04,-5.65,-0.554143,-6.62E-01,MPK3,mitogen-activated protein kinase 3
260144_at,0.009551,8.48E-04,-5.65,-0.555873,-3.82E-01,ABCG25,ABC transporter G family member 25
257952_at,0.009556,8.50E-04,5.64,-0.557415,3.74E-01,AT3G21770,peroxidase 30
260900_s_at,0.009556,8.50E-04,-5.64,-0.557857,-3.92E-01,AT1G21400///AT5G34780,thiamin diphosphate-binding fold protein///putative ketopantoate reductase
267213_at,0.009556,8.50E-04,5.64,-0.558417,7.68E-01,AT2G44120,60S ribosomal protein L7-3
257740_at,0.009556,8.51E-04,5.64,-0.559231,2.74E-01,AT3G27330,C3H4 type zinc finger protein
261860_at,0.009556,8.52E-04,-5.64,-0.559994,-4.88E-01,SCL5,scarecrow-like protein 5
246505_at,0.009556,8.52E-04,5.64,-0.560571,5.00E-01,AT5G16250,hypothetical protein
253308_at,0.009556,8.52E-04,5.64,-0.560695,4.84E-01,AGD2,LL-diaminopimelate aminotransferase
260869_at,0.009556,8.52E-04,5.64,-0.560711,1.82,AT1G43800,acyl-[acyl-carrier-protein] desaturase 6
253722_at,0.009567,8.54E-04,-5.64,-0.56307,-9.42E-01,AT4G29190,protein OXIDATION-RELATED ZINC FINGER 2
257960_at,0.009567,8.54E-04,5.64,-0.563114,2.30E-01,CPuORF11///AT3G25570,conserved peptide upstream open reading frame 11///S-adenosylmethionine decarboxylase
262878_at,0.009567,8.54E-04,-5.64,-0.563607,-2.89E-01,NDF2,NDH-dependent cyclic electron flow 1
253952_at,0.009589,8.57E-04,5.64,-0.566606,3.31E-01,SUMO1,small ubiquitin-related modifier 1
251743_at,0.0096,8.58E-04,-5.63,-0.568399,-5.24E-01,AT3G55890,yippee family putative zinc-binding protein
251927_at,0.009605,8.59E-04,-5.63,-0.569471,-3.30E-01,AT3G53990,Adenine nucleotide alpha hydrolases-like superfamily protein
245925_at,0.009618,8.61E-04,-5.63,-0.571502,-2.92E-01,BZO2H3,basic leucine zipper 63
254833_s_at,0.009621,8.61E-04,-5.63,-0.572346,-7.71E-01,AT4G12290///AT4G12280,copper amine oxidase family protein///copper amine oxidase family protein
252137_at,0.00963,8.63E-04,-5.63,-0.573917,-2.03E-01,XERO1,dehydrin xero 1
250995_at,0.009636,8.63E-04,5.63,-0.575071,3.00E-01,HSC70-1,heat shock cognate protein 70-1
264655_at,0.009646,8.65E-04,-5.63,-0.576803,-7.61E-01,SRC2,protein SRC2
259586_at,0.009678,8.68E-04,-5.62,-0.580982,-4.68E-01,AT1G28100,hypothetical protein
262161_at,0.009686,8.69E-04,5.62,-0.582372,4.46E-01,AT1G52600,peptidase S24/S26A/S26B/S26C family protein
246539_at,0.009709,8.72E-04,5.62,-0.585536,3.32E-01,MUB2,membrane-anchored ubiquitin-fold protein 2
264891_at,0.009715,8.73E-04,-5.62,-0.586705,-4.65E-01,AT1G23200,probable pectinesterase/pectinesterase inhibitor 6
262902_x_at,0.009716,8.73E-04,5.62,-0.587318,2.19E-01,AT1G59930,maternally expressed imprinted protein
262286_at,0.009718,8.74E-04,-5.62,-0.58809,-2.17E-01,AT1G68585,hypothetical protein
254592_at,0.009724,8.75E-04,-5.62,-0.589253,-2.34E-01,HSF A4A,heat stress transcription factor A-4a
264246_at,0.00973,8.76E-04,-5.61,-0.590873,-9.07E-01,TPS10,"putative alpha,alpha-trehalose-phosphate synthase [UDP-forming] 10"
254819_at,0.00973,8.76E-04,5.61,-0.591075,9.12E-01,AT4G12500,bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin-like protein
257694_at,0.009733,8.77E-04,5.61,-0.591861,2.84E-01,AT3G12860,NOP56-like pre RNA processing ribonucleoprotein
258680_at,0.009735,8.78E-04,5.61,-0.59313,2.79E-01,AAC1,"ADP,ATP carrier protein 1"
262230_at,0.009735,8.78E-04,5.61,-0.593225,4.06E-01,XYL1,bifunctional alpha-l-arabinofuranosidase/beta-d-xylosidase
258906_at,0.009738,8.79E-04,-5.61,-0.594026,-3.95E-01,TLP9,tubby-like F-box protein 9
247277_at,0.009739,8.79E-04,5.61,-0.594659,2.97E-01,AT5G64420,DNA polymerase V family protein
260592_at,0.009752,8.81E-04,5.61,-0.596641,4.71E-01,CSLE1,cellulose synthase-like protein E1
252076_at,0.009755,8.82E-04,-5.61,-0.598075,-2.73E-01,AT3G51660,Tautomerase/MIF superfamily protein
261576_at,0.009755,8.82E-04,-5.61,-0.598109,-5.18E-01,AT1G01070,nodulin MtN21-like transporter family protein
263513_at,0.009757,8.82E-04,-5.61,-0.598755,-4.42E-01,AT2G12400,hypothetical protein
250222_at,0.009761,8.83E-04,5.61,-0.599743,3.02E-01,AT5G14050,transducin/WD40 repeat-like superfamily protein
249040_at,0.009782,8.86E-04,5.6,-0.603164,2.64E-01,AT5G44320,translation initiation factor eIF-3 subunit 7
263935_at,0.009782,8.86E-04,5.6,-0.603448,3.27E-01,PUB23,E3 ubiquitin-protein ligase PUB23
260780_at,0.009782,8.86E-04,5.6,-0.603734,2.96E-01,TWN2,Valyl-tRNA synthetase
253559_at,0.009784,8.87E-04,-5.6,-0.604489,-2.46E-01,AT4G31140,"glucan endo-1,3-beta-glucosidase 5"
249830_at,0.009806,8.90E-04,5.6,-0.607943,2.97E-01,PYRD,dihydroorotate dehydrogenase
260181_at,0.009806,8.90E-04,5.6,-0.608426,5.91E-01,GH9B1,"endo-1,4-beta-glucanase"
255994_at,0.009806,8.90E-04,-5.6,-0.608537,-2.28E-01,AT1G29760,putative adipose-regulatory protein (Seipin)
252200_at,0.00981,8.92E-04,-5.6,-0.609933,-3.30E-01,AT3G50280,HXXXD-type acyl-transferase family protein
263265_at,0.00981,8.92E-04,-5.6,-0.610033,-3.54E-01,AT2G38820,hypothetical protein
261353_at,0.009816,8.93E-04,-5.6,-0.611225,-3.49E-01,AT1G79600,protein kinase superfamily protein
260746_at,0.009829,8.94E-04,5.59,-0.613279,2.84E-01,GSTU19,glutathione S-transferase TAU 19
251584_at,0.009829,8.95E-04,5.59,-0.613685,3.40E-01,TTL4,TPR repeat-containing thioredoxin TTL4
260314_at,0.009851,8.97E-04,-5.59,-0.616675,-3.24E-01,AT1G63830,PLAC8 family protein
246125_at,0.009877,9.00E-04,-5.59,-0.620534,-5.88E-01,AT5G19875,hypothetical protein
252296_at,0.009877,9.00E-04,5.59,-0.620569,2.93E-01,AT3G48970,Heavy metal transport/detoxification superfamily protein
247696_at,0.009886,9.02E-04,-5.59,-0.622097,-6.59E-01,MYB59,transcription factor MYB59
255749_at,0.009902,9.03E-04,5.58,-0.624403,3.37E-01,STRS1,stress response suppressor 1
251229_at,0.009919,9.05E-04,-5.58,-0.626765,-4.63E-01,BGLU7,beta glucosidase 7
252148_at,0.00992,9.06E-04,5.58,-0.627434,4.67E-01,AT3G51280,tetratricopeptide repeat domain-containing protein
246562_at,0.00992,9.07E-04,5.58,-0.628991,2.82E-01,LNG1,protein longifolia1
246028_at,0.00992,9.07E-04,-5.58,-0.62914,-4.54E-01,AKINBETA1,SNF1-related protein kinase regulatory subunit beta-1
254687_at,0.00992,9.08E-04,-5.58,-0.629352,-9.04E-01,CYP83A1,cytochrome P450 83A1
247136_at,0.00992,9.08E-04,5.58,-0.629505,8.42E-01,STR18,thiosulfate sulfurtransferase 18
250694_at,0.009921,9.08E-04,-5.58,-0.630107,-2.59E-01,HAT14,homeobox-leucine zipper protein HAT14
266803_at,0.009942,9.11E-04,-5.58,-0.632973,-3.47E-01,PK1B,protein kinase APK1B
254487_at,0.009973,9.14E-04,5.57,-0.637266,4.20E-01,CML42,calcium-binding protein CML42
266206_at,0.009973,9.14E-04,5.57,-0.637345,3.79E-01,AT2G27730,copper ion binding protein
260278_at,0.01,9.17E-04,5.57,-0.640819,2.36E-01,WRKY66,putative WRKY transcription factor 66
266599_at,0.010011,9.19E-04,-5.57,-0.642577,-2.20E-01,AT2G46100,Nuclear transport factor 2 family protein
250858_at,0.010024,9.20E-04,-5.57,-0.644535,-4.44E-01,AT5G04760,duplicated SANT DNA-binding domain-containing protein
249129_at,0.010033,9.21E-04,5.56,-0.64597,2.51E-01,CYCA3;1,cyclin A3-1
245340_at,0.010047,9.23E-04,5.56,-0.648057,4.98E-01,AT4G14420,HR-like lesion-inducing protein-like protein
246483_at,0.010065,9.25E-04,5.56,-0.65052,2.92E-01,NIK1,NSP-interacting kinase 1
248447_at,0.01007,9.26E-04,5.56,-0.651615,2.04E-01,PABN1,polyadenylate-binding protein 1
247725_at,0.010077,9.27E-04,5.56,-0.652807,2.56E-01,AT5G59410,Rab5-interacting family protein
260579_at,0.010095,9.29E-04,5.56,-0.655331,3.40E-01,AT2G47380,cytochrome c oxidase subunit Vc family protein
254273_at,0.01012,9.32E-04,5.55,-0.658547,2.62E-01,AT4G22720,Actin-like ATPase superfamily protein
249755_at,0.010156,9.37E-04,5.55,-0.664162,3.96E-01,AT5G24580,heavy metal transport/detoxification domain-containing protein
267004_at,0.010156,9.37E-04,5.55,-0.664596,3.56E-01,AT2G34260,protein WDR55
254355_at,0.010156,9.38E-04,5.55,-0.664786,3.18E-01,AT4G22380,ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein
266982_at,0.010156,9.38E-04,5.55,-0.6648,3.01E-01,AT2G39500,hypothetical protein
267578_at,0.010156,9.38E-04,5.55,-0.66503,2.30E-01,AT2G30695,hypothetical protein
262675_at,0.010156,9.38E-04,-5.55,-0.665672,-2.35E-01,EXL6,GDSL esterase/lipase EXL6
